ID	GENE	ENSEMBLE	TCGA_AML_FEMALE	TCGA_AML_MALE	TCGA_DEAD	TCGA_ALIVE	GTEX_BLOOD	GTEX_BLOOD_VESSEL	GTEX_BONE_MARROW	GTEX_MUSCLE			
CA-CA-19-681332-681560.48.2	FSTL3	ENST00000592947.5	39.02439024	60.97560976	75.6097561	24.3902439	4.940239044	17.33333333	49.12280702	19.36842105			
CA-CA-21-46138507-46138646.2584.0	FTCD	ENST00000494498.1	100	0	100	0	0.3187251	13.06666667	1.754385965	1.684210526			
CA-CA-2-199819571-199819757.7514.0	FTCDNL1	ENST00000420128.5	50	50	65.90909091	34.09090909	1.115537849	1.066666667	0	19.57894737			
CA-CA-11-61964986-61965515.4798.0	FTH1	ENST00000533138.1	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	42.13333333	50	25.89473684			
CA-CA-19-48965769-48965916.2746.0	FTL	ENST00000331825.10	45.71428571	54.28571429	64.57142857	35.42857143	7.80876494	42.13333333	50	25.89473684			
CA-CA-16-53879843-53879987.62.0	FTO	ENST00000636218.1	45.61403509	54.38596491	64.9122807	35.0877193	7.330677291	42.13333333	49.12280702	25.68421053			
CA-CA-X-48478448-48478518.19.0	FTSJ1	ENST00000485486.1	50	50	100	0	0.15936255	1.466666667	5.263157895	0.210526316			
CA-CA-X-74247331-74247424.1242.0	FTX	ENST00000603037.2	44.44444444	55.55555556	66.66666667	33.33333333	0.398406375	4.266666667	0.877192982	0.631578947			
CA-CA-1-77967626-77967666.1536.0	FUBP1	NR_146539.1	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	42.13333333	50	25.89473684			
CA-CA-9-130622707-130622810.354.0	FUBP3	ENST00000487406.2	46.77419355	53.22580645	66.12903226	33.87096774	4.22310757	40.13333333	49.12280702	24.42105263			
CA-CA-1-23859797-23859903.2309.0	FUCA1	-	46.15384615	53.84615385	65.0887574	34.9112426	7.80876494	42.13333333	49.12280702	25.47368421			
CA-CA-6-143507236-143507424.8102.1	FUCA2	ENST00000367585.1	43.65079365	56.34920635	66.66666667	33.33333333	5.099601594	38.26666667	49.12280702	15.57894737			
CA-CA-16-70467373-70467471.89.0	FUK	ENST00000288078.10	41.86046512	58.13953488	74.41860465	25.58139535	6.772908367	41.06666667	49.12280702	23.36842105			
CA-CA-X-44541944-44542101.376.0	FUNDC1	ENST00000378045.4	46.24277457	53.75722543	64.16184971	35.83815029	7.490039841	42.13333333	50	25.68421053			
CA-CA-X-155047368-155047391.3136.0	FUNDC2	ENST00000456179.1	33.33333333	66.66666667	33.33333333	66.66666667	1.195219124	10.4	21.92982456	25.05263158			
CA-CA-10-133356942-133357013.1759.2	FUOM	ENST00000447176.5	33.33333333	66.66666667	50	50	4.38247012	32.4	6.140350877	5.684210526			
CA-CA-15-90880929-90881040.775.0	FURIN	ENST00000268171.7	45.66473988	54.33526012	65.31791908	34.68208092	7.888446215	42.13333333	49.12280702	25.89473684			
CA-CA-16-31186801-31186836.876.0	FUS	ENST00000254108.11	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	42.13333333	50	25.89473684			
CA-CA-19-48753324-48753563.4436.0	FUT1	ENST00000597220.5	0	100	100	0	0	0	14.9122807	0.210526316			
CA-CA-8-33453215-33453510.2864.0	FUT10	XM_011544677.2	45.96774194	54.03225806	62.90322581	37.09677419	3.426294821	38.53333333	49.12280702	4.842105263			
CA-CA-10-73773189-73773815.3423.0	FUT11	ENST00000372841.7	45.23809524	54.76190476	64.28571429	35.71428571	7.490039841	42	50	24.42105263			
CA-CA-19-5834949-5835077.13050.0	FUT6	ENST00000529165.5	0	100	66.66666667	33.33333333	0.239043825	0.133333333	0	0			
CA-CA-14-65455620-65455718.1190.4	FUT8	ENST00000556518.5	100	0	66.66666667	33.33333333	1.195219124	1.466666667	7.01754386	0.631578947			
CA-CA-19-49809162-49809258.169.0	FUZ	XM_011527342.1	44.44444444	55.55555556	64.81481481	35.18518519	7.80876494	42.13333333	49.12280702	25.89473684			
CA-CS-9-69046384-69046482.2487.3	FXN	ENST00000498653.5	60	40	70	30	0.796812749	1.333333333	14.9122807	1.894736842			
CA-CA-3-180948720-180948814.349.0	FXR1	ENST00000465551.5	50	50	50	50	0	0.8	0.877192982	1.894736842			
CA-CA-19-35142471-35142521.4126.0	FXYD1	NM_021902.3	45.83333333	54.16666667	41.66666667	58.33333333	6.055776892	42.13333333	41.22807018	25.89473684			
CA-CA-11-117827994-117828108.4939.0	FXYD2	ENST00000528014.5	100	0	100	0	2.231075697	0.533333333	0	0.210526316			
CA-CA-11-117820858-117820895.5716.0	"FXYD2,FXYD6-FXYD2"	ENST00000532119.5	37.03703704	62.96296296	77.77777778	22.22222222	6.613545817	19.6	1.754385965	4.421052632			
CA-CA-19-35119362-35119416.868.5	FXYD3	ENST00000604621.5	100	0	100	0	0.079681275	2.666666667	0.877192982	0.210526316			
CA-CA-19-35166141-35166171.1457.0	FXYD5	-	45.71428571	54.28571429	64.57142857	35.42857143	7.80876494	42.13333333	50	25.89473684			
CA-CS-11-117841989-117842028.3149.2	FXYD6	ENST00000583233.5	42.85714286	57.14285714	70.12987013	29.87012987	5.816733068	16	0	3.578947368			
CA-CA-11-117820858-117820895.5716.2	FXYD6-FXYD2	NM_001243598.2	0	100	100	0	0	0.266666667	0	0			
CA-CA-11-117822405-117822480.12806.0	"FXYD6-FXYD2,FXYD2"	ENST00000532119.5	36.66666667	63.33333333	76.66666667	23.33333333	6.613545817	20.66666667	2.631578947	4.631578947			
CA-CA-11-117841147-117841184.1199.5	"FXYD6,FXYD6-FXYD2"	ENST00000584394.5	10	90	90	10	0.15936255	13.73333333	0	6.947368421			
CA-CA-19-35151439-35151482.3224.0	FXYD7	ENST00000270310.6	75	25	87.5	12.5	3.665338645	18.53333333	25.43859649	14.31578947			
CA-CA-5-39141094-39141141.131.0	FYB1	ENST00000351578.10	45.71428571	54.28571429	64.57142857	35.42857143	5.816733068	21.33333333	50	0.210526316			
CA-CA-3-45923655-45923765.7.0	FYCO1	ENST00000438446.1	45.83333333	54.16666667	65.47619048	34.52380952	7.171314741	42.13333333	50	25.89473684			
CA-CA-6-111700103-111700268.485.0	FYN	ENST00000476769.6	40.54054054	59.45945946	54.05405405	45.94594595	2.231075697	14.53333333	7.894736842	5.473684211			
CA-CA-3-197774148-197774210.1068.0	FYTTD1	ENST00000418169.5	37.5	62.5	56.25	43.75	1.274900398	2.666666667	13.15789474	1.052631579			
CA-CA-8-28551602-28551751.4937.0	FZD3	ENST00000537916.2	70	30	70	30	3.187250996	27.86666667	0	7.157894737			
CA-CA-8-103328267-103328416.1167.0	FZD6	ENST00000523933.5	100	0	100	0	0.239043825	4.8	0	0			
CA-CS-19-3526119-3526386.2151.0	FZR1	ENST00000588327.1	44.30379747	55.69620253	65.18987342	34.81012658	5.896414343	26.66666667	40.35087719	6.736842105			
CA-CA-14-30580863-30580947.707.0	G2E3	ENST00000550944.5	50	50	100	0	0.15936255	0.133333333	7.894736842	0			
CA-CA-5-151799888-151800000.680.0	G3BP1	ENST00000394123.7	45.71428571	54.28571429	64.57142857	35.42857143	7.80876494	42.13333333	50	25.89473684			
CA-CA-4-75653982-75654081.973.0	G3BP2	NM_012297.4	43.66197183	56.33802817	66.90140845	33.09859155	6.055776892	41.86666667	50	25.47368421			
CA-CA-X-154532187-154532280.300.0	G6PD	ENST00000369620.6	45.2991453	54.7008547	69.23076923	30.76923077	7.729083665	40.13333333	50	16.42105263			
CA-CA-4-143434087-143434168.1528.0	GAB1	ENST00000514639.5	50	50	100	0	0.239043825	0.4	0	21.89473684			
CA-CA-11-78223411-78223676.717.0	GAB2	NM_012296.3	45.71428571	54.28571429	64.57142857	35.42857143	7.64940239	42.13333333	50	23.36842105			
CA-CA-X-154712228-154712701.657.0	GAB3	-	45.91194969	54.08805031	66.66666667	33.33333333	6.055776892	24.66666667	50	1.263157895			
CA-CS-22-16968297-16968383.456.0	GAB4	ENST00000465611.1	50	50	100	0	0	0	0	0			
CA-CA-12-10214668-10214779.3447.0	GABARAPL1	ENST00000540424.5	50	50	71.42857143	28.57142857	4.302788845	24.8	13.15789474	16			
CA-CA-16-75566851-75566907.1464.0	GABARAPL2	ENST00000037243.6	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	42.13333333	50	25.89473684			
CA-CA-6-29632300-29632385.1324.5	GABBR1	-	47.82608696	52.17391304	71.73913043	28.26086957	5.498007968	42.13333333	49.12280702	21.26315789			
CA-CA-21-25758009-25758204.644.0	GABPA	ENST00000354828.7	44.70588235	55.29411765	63.52941176	36.47058824	7.410358566	42	50	25.68421053			
CA-CA-15-50302928-50303123.793.0	GABPB1	ENST00000380877.7	45.29411765	54.70588235	64.70588235	35.29411765	7.729083665	42.13333333	50	25.26315789			
CA-CA-1-151088469-151088517.616.0	GABPB2	XM_017000246.1	43.75	56.25	68.75	31.25	2.151394422	12	12.28070175	4.421052632			
CA-CA-5-161882557-161882701.548.0	GABRA1	-	0	100	100	0	0	0	0	0			
CA-CA-4-46303459-46303612.4081.0	GABRA2	NM_001114175.2	100	0	100	0	0	0.8	0	0			
CA-CS-4-46974231-46974375.2126.0	GABRA4	ENST00000264318.3	0	100	100	0	0	17.73333333	0	0			
CA-CS-5-161545226-161545294.2513.0	GABRB2	-	50	50	50	50	0.079681275	0	0	0			
CA-CA-15-26580318-26580456.3070.0	GABRB3	NM_001191321.2	0	100	100	0	0.15936255	1.2	11.40350877	0.210526316			
CA-CS-1-2025517-2025738.5552.0	GABRD	ENST00000378585.6	37.5	62.5	50	50	0.079681275	6.666666667	0	1.052631579			
CA-CA-X-151955367-151955567.566.0	GABRE	ENST00000483564.5	51.85185185	48.14814815	51.85185185	48.14814815	0.079681275	41.33333333	50	15.15789474			
CA-CS-5-162103888-162104026.1239.0	GABRG2	ENST00000638552.1	0	100	100	0	0	0	0	0			
CA-CS-6-89181904-89182057.1560.0	GABRR1	-	50	50	0	100	0	14.8	0	0.210526316			
CA-CS-6-89269010-89269234.2311.0	GABRR2	NM_002043.4	62.5	37.5	87.5	12.5	1.195219124	2	0	2.947368421			
CA-CA-2-170829474-170829633.2009.0	GAD1	ENST00000455008.5	66.66666667	33.33333333	100	0	0.079681275	8.533333333	15.78947368	0			
CA-CA-1-67686349-67686587.5591.1	GADD45A	ENST00000370985.3	56.8627451	43.1372549	70.58823529	29.41176471	6.374501992	41.2	49.12280702	20.84210526			
CA-CA-19-2477028-2477251.9167.1	GADD45B	ENST00000585359.1	61.53846154	38.46153846	46.15384615	53.84615385	7.410358566	40.66666667	12.28070175	12.21052632			
CA-CA-9-89605666-89605880.4599.0	GADD45G	NM_006705.3	31.57894737	68.42105263	73.68421053	26.31578947	7.80876494	42.13333333	9.649122807	25.89473684			
CA-CA-4-898032-898158.705.1	GAK	ENST00000502656.5	40.31007752	59.68992248	65.89147287	34.10852713	5.418326693	23.46666667	41.22807018	3.368421053			
CA-CA-11-68688848-68688926.4299.0	GAL	ENST00000265643.3	41.66666667	58.33333333	75	25	0.3187251	8.8	50	3.157894737			
CA-CA-22-30557261-30557401.4118.13	GAL3ST1	ENST00000443136.5	0	100	100	0	0.15936255	1.6	0	0.631578947			
CA-CA-11-66045290-66045527.12497.0	GAL3ST3	ENST00000312006.4	0	100	100	0	0	4.4	0.877192982	1.473684211			
CA-CA-7-100166501-100166805.2177.0	GAL3ST4	ENST00000360039.8	33.33333333	66.66666667	100	0	2.868525896	40.26666667	10.52631579	6.315789474			
CA-CA-14-87950658-87950748.1367.0	GALC	-	43.97590361	53.61445783	63.85542169	33.73493976	7.80876494	42.13333333	49.12280702	25.89473684			
CA-CA-1-23796508-23796782.205.0	GALE	ENST00000459934.5	42.10526316	57.89473684	69.47368421	30.52631579	7.250996016	39.6	49.12280702	20			
CA-CA-15-49318110-49318192.320.0	GALK2	ENST00000561014.1	43.18181818	56.81818182	56.81818182	43.18181818	2.629482072	16	36.84210526	2.947368421			
CA-CA-2-38675911-38676066.5634.0	GALM	ENST00000444351.5	54.83870968	45.16129032	83.87096774	16.12903226	3.74501992	31.06666667	48.24561404	10.52631579			
CA-CA-16-88824766-88824869.227.0	GALNS	XM_017023112.1	45.02923977	54.97076023	65.49707602	34.50292398	7.888446215	42.13333333	49.12280702	25.68421053			
CA-CA-18-35683390-35683598.299.0	GALNT1	XM_005258239.3	45.71428571	54.28571429	64.57142857	35.42857143	7.729083665	42.13333333	50	25.47368421			
CA-CA-5-154294815-154294918.4.0	GALNT10	ENST00000377661.2	28.57142857	71.42857143	64.28571429	35.71428571	1.752988048	9.466666667	2.631578947	1.894736842			
CA-CA-7-152116903-152117038.17.0	GALNT11	ENST00000431940.1	52	48	54	46	3.665338645	20.66666667	48.24561404	10.10526316			
CA-CA-9-98844095-98844209.775.0	GALNT12	ENST00000375011.3	43.33333333	56.66666667	76.66666667	23.33333333	3.426294821	30.93333333	50	2.736842105			
CA-CA-2-30944857-30944942.674.0	GALNT14	NM_001253826.1	40.81632653	59.18367347	67.34693878	32.65306122	4.143426295	5.6	0	0.210526316			
CA-CA-3-16212568-16212763.434.0	GALNT15	ENST00000339732.9	0	100	100	0	0.079681275	42	0	25.05263158			
CA-CA-11-11432620-11432787.965.0	GALNT18	NM_198516.2	50	50	83.33333333	16.66666667	3.187250996	42.13333333	0	25.68421053			
CA-CA-1-230236352-230236420.5197.0	GALNT2	NM_004481.4	45.97701149	54.02298851	64.94252874	35.05747126	7.80876494	42.13333333	50	25.89473684			
CA-CS-2-165759335-165759570.1069.2	GALNT3	ENST00000437849.1	0	100	0	100	0.15936255	0.266666667	0	0			
CA-CA-2-157299547-157299665.4740.0	GALNT5	XM_017003237.1	12.5	87.5	87.5	12.5	0	24.8	50	0			
CA-CA-12-51358129-51358261.267.0	GALNT6	ENST00000543196.6	44.51612903	55.48387097	63.22580645	36.77419355	7.091633466	5.6	49.12280702	0			
CA-CA-4-173317633-173317732.846.0	GALNT7	ENST00000265000.8	45.40229885	54.59770115	64.36781609	35.63218391	7.171314741	42.13333333	49.12280702	6.736842105			
CA-CA-12-4765378-4765546.5623.0	GALNT8	ENST00000542998.5	0	100	100	0	0	2.533333333	3.50877193	0.842105263			
CA-CS-4-172931160-172931268.312.0	GALNTL6	NM_001034845.2	0	100	100	0	0	1.466666667	0	0.210526316			
CA-CA-9-34648047-34648171.15.3	GALT	ENST00000555214.5	58.82352941	41.17647059	58.82352941	41.17647059	0.3187251	15.6	0	1.684210526			
CA-CA-19-1399523-1399587.2887.0	GAMT	-	44.70588235	55.29411765	65.29411765	34.70588235	7.490039841	42.13333333	50	25.89473684			
CA-CA-16-81351582-81351697.616.0	GAN	ENST00000568107.2	34.375	65.625	64.0625	35.9375	1.832669323	4	47.36842105	1.684210526			
CA-CA-11-62627288-62627353.122.0	GANAB	NM_001329222.1	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	42.13333333	50	25.89473684			
CA-CA-15-42330575-42330672.938.0	GANC	NM_198141.2	44.84848485	55.15151515	63.03030303	36.96969697	6.932270916	42	49.12280702	25.26315789			
CA-CA-12-6536919-6537010.2014.0	GAPDH	ENST00000229239.9	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	42.13333333	50	25.89473684			
CA-CA-5-58493618-58493838.1467.0	GAPT	ENST00000515443.1	44.96644295	55.03355705	64.4295302	35.5704698	4.860557769	6.666666667	0	0			
CA-CA-9-125323797-125323923.272.0	GAPVD1	ENST00000497580.5	45.40229885	54.59770115	64.36781609	35.63218391	7.250996016	41.86666667	50	25.26315789			
CA-CS-4-109817935-109818090.3105.0	GAR1	NM_018983.3	45.71428571	54.28571429	64.57142857	35.42857143	7.64940239	42.13333333	50	25.89473684			
CA-CA-18-32392894-32393035.204.0	GAREM1	ENST00000269209.6	100	0	50	50	0.079681275	38.8	0	23.36842105			
CA-CS-2-26184232-26185276.2557.0	GAREM2	ENST00000407684.1	100	0	100	0	0	0.4	49.12280702	1.263157895			
CA-CA-9-127390640-127390767.211.0	GARNL3	ENST00000481242.5	50	50	50	50	1.035856574	42.13333333	0	19.78947368			
CA-CA-7-30631447-30631541.1561.0	GARS	ENST00000444666.5	50	50	60	40	4.143426295	19.73333333	46.49122807	4			
CA-CA-21-33531488-33531557.449.0	GART	ENST00000426819.5	38.46153846	61.53846154	66.66666667	33.33333333	1.912350598	5.866666667	39.47368421	2.947368421			
CA-CA-11-22674849-22675014.1893.2	GAS2	ENST00000533363.5	100	0	0	100	1.912350598	0.133333333	0	5.263157895			
CA-CA-22-29310438-29310546.1536.0	GAS2L1	ENST00000616432.4	43.42105263	56.57894737	68.42105263	31.57894737	3.90438247	42.13333333	49.12280702	23.57894737			
CA-CA-12-100591735-100591856.272.0	GAS2L3	ENST00000547754.5	50	50	100	0	0.079681275	0.133333333	5.263157895	0			
CA-CA-1-173865228-173865282.8.0	GAS5	ENST00000414075.5	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	42.13333333	50	25.89473684			
CA-CA-13-113828546-113828711.4.0	GAS6	ENST00000480426.5	42.10526316	57.89473684	67.36842105	32.63157895	7.729083665	42.13333333	50	25.89473684			
CA-CA-13-113834577-113834764.213.0	GAS6-AS1	ENST00000458001.2	50.60240964	49.39759036	67.46987952	32.53012048	3.346613546	6.133333333	2.631578947	0			
CA-CA-16-90027635-90027722.2082.3	GAS8	ENST00000565062.5	53.33333333	46.66666667	46.66666667	53.33333333	2.549800797	36.66666667	45.61403509	20			
CA-CA-X-48791843-48792221.2160.0	GATA1	Augustus:g17693.t2	45.2991453	54.7008547	63.24786325	36.75213675	4.541832669	0.666666667	50	0			
CA-CA-3-128483859-128484005.97.0	GATA2	Augustus:g11971.t2	46.5408805	53.4591195	63.52201258	36.47798742	2.071713147	40.93333333	50	25.26315789			
CA-CA-3-128489778-128490069.12335.0	GATA2-AS1	ENST00000464242.1	36.58536585	63.41463415	70.73170732	29.26829268	0.239043825	22.93333333	50	3.789473684			
CA-CA-10-8063995-8064138.2813.1	GATA3	NM_002051.2	36.36363636	63.63636364	66.66666667	33.33333333	5.099601594	6.133333333	0	7.157894737			
CA-CS-20-62474998-62475542.1367.0	GATA5	ENST00000252997.2	100	0	100	0	0	7.066666667	0.877192982	0.210526316			
CA-CA-7-92450700-92450760.2818.0	GATAD1	NM_021167.4	45.71428571	54.28571429	64.57142857	35.42857143	7.490039841	42.13333333	50	25.89473684			
CA-CS-19-19502330-19502526.886.0	GATAD2A	ENST00000609040.5	41.57303371	58.42696629	62.92134831	37.07865169	6.215139442	17.86666667	46.49122807	7.789473684			
CA-CA-1-153813249-153813452.363.0	GATAD2B	-	41.22137405	58.77862595	63.35877863	36.64122137	6.294820717	22.8	43.85964912	17.26315789			
CA-CA-4-151758771-151758922.1645.0	GATB	ENST00000503160.5	50	50	50	50	0.398406375	3.333333333	9.649122807	3.368421053			
CA-CA-12-120457075-120457179.5.0	GATC	ENST00000229384.5	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	42.13333333	49.12280702	25.89473684			
CA-CS-11-772426-772521.286.3	GATD1	ENST00000526325.5	37.03703704	62.96296296	59.25925926	40.74074074	4.143426295	33.73333333	50	14.31578947			
CA-CA-15-45363899-45364016.3819.0	GATM	ENST00000558362.5	44.04761905	55.95238095	63.0952381	36.9047619	5.258964143	42.13333333	4.385964912	25.89473684			
CA-CA-7-100213046-100213133.1203.0	GATS	ENST00000328453.9	58.53658537	41.46341463	60.97560976	39.02439024	4.06374502	15.46666667	23.68421053	25.68421053			
CA-CA-1-155239885-155240077.1218.1	GBA	NM_001171812.1	48.57142857	51.42857143	74.28571429	25.71428571	3.426294821	23.33333333	8.771929825	5.473684211			
CA-CA-9-35737747-35737939.710.0	GBA2	XM_017014944.1	45.40229885	54.59770115	64.94252874	35.05747126	7.888446215	42.13333333	50	25.89473684			
CA-CA-1-155217963-155218049.316.3	GBAP1	ENST00000486197.5	38.29787234	61.70212766	65.95744681	34.04255319	1.274900398	6.266666667	18.42105263	0.210526316			
CA-CA-3-81642780-81642990.117.0	GBE1	NM_000158.3	45.93023256	54.06976744	64.53488372	35.46511628	7.80876494	42.13333333	50	25.89473684			
CA-CA-10-102351842-102351951.844.0	GBF1	XR_001747253.1	45.97701149	54.02298851	64.94252874	35.05747126	7.410358566	41.86666667	50	25.68421053			
CA-CA-9-133162341-133162532.1550.0	GBGT1	-	38.59649123	61.40350877	66.66666667	33.33333333	5.418326693	30.93333333	35.96491228	6.105263158			
CA-CA-1-89057991-89058234.213.0	GBP1	NM_002053.2	41.46341463	58.53658537	68.29268293	31.70731707	7.80876494	42.13333333	0	19.15789474			
CA-CA-1-89410299-89410508.3606.0	GBP1P1	ENST00000513638.5	45.45454545	54.54545455	81.81818182	18.18181818	0	12	0	2.947368421			
CA-CA-1-89114015-89114296.5961.0	GBP2	-	45.88235294	54.11764706	65.88235294	34.11764706	7.888446215	42.13333333	50	25.89473684			
CA-CS-1-89013184-89014279.2560.0	GBP3	ENST00000370482.6	45.80152672	54.19847328	66.41221374	33.58778626	5.338645418	36.53333333	0	6.105263158			
CA-CA-1-89197109-89197304.4931.0	GBP4	-	45.52845528	54.47154472	69.10569106	30.89430894	6.055776892	26.13333333	0	14.94736842			
CA-CS-1-89264685-89264966.4760.0	GBP5	NM_001134486.2	45.12195122	54.87804878	64.63414634	35.36585366	7.64940239	21.33333333	14.9122807	1.473684211			
CA-CS-2-162319281-162319395.169.0	GCA	ENST00000473240.5	40	60	60	40	3.984063745	11.73333333	9.649122807	1.473684211			
CA-CA-22-37810026-37810157.490.0	GCAT	ENST00000451984.1	50	50	71.42857143	28.57142857	2.310756972	7.6	41.22807018	5.684210526			
CA-CA-2-108482286-108482451.74.0	GCC2	ENST00000447558.1	37.93103448	62.06896552	62.06896552	37.93103448	1.274900398	7.6	14.9122807	2.736842105			
CA-CA-19-12891830-12891974.593.0	GCDH	ENST00000222214.9	45.23809524	54.76190476	64.88095238	35.11904762	7.80876494	42.13333333	50	25.89473684			
CA-CA-2-75689025-75689225.40.0	GCFC2	-	46	54	66	34	5.418326693	42.13333333	50	25.89473684			
CA-CA-14-54844000-54844143.339.0	GCH1	ENST00000395514.5	45.90163934	54.09836066	62.29508197	37.70491803	6.852589641	7.733333333	42.98245614	2.315789474			
CA-CS-15-40765826-40765921.1551.1	GCHFR	ENST00000559932.1	28.57142857	71.42857143	71.42857143	28.57142857	3.824701195	13.33333333	24.56140351	1.263157895			
CA-CA-2-27498254-27498323.1344.0	GCKR	NM_001486.3	0	100	100	0	0.3187251	15.46666667	2.631578947	0.421052632			
CA-CA-6-53505802-53505895.849.0	GCLC	ENST00000509541.5	45.71428571	54.28571429	64.57142857	35.42857143	7.569721116	42.13333333	50	25.89473684			
CA-CA-1-93897838-93897898.3660.0	GCLM	-	43.42105263	56.57894737	66.44736842	33.55263158	7.888446215	42.13333333	50	25.68421053			
CA-CA-12-120174070-120174169.133.0	GCN1	-	45.97701149	54.02298851	64.94252874	35.05747126	5.258964143	41.33333333	50	25.05263158			
CA-CA-X-71594330-71594377.871.0	GCNA	NM_052957.4	66.66666667	33.33333333	83.33333333	16.66666667	1.673306773	7.866666667	8.771929825	8.421052632			
CA-CA-9-76460059-76460177.448.0	GCNT1	ENST00000376730.4	45.71428571	54.28571429	63.57142857	36.42857143	4.860557769	10.53333333	2.631578947	1.263157895			
CA-CA-6-10527473-10527660.5079.0	GCNT2	ENST00000397423.6	25	75	50	50	1.434262948	3.733333333	29.8245614	0.210526316			
CA-CA-15-57632433-57632559.425.0	"GCOM1,MYZAP"	NM_001018100.4	45	55	75	25	1.912350598	32.26666667	0.877192982	25.05263158			
CA-CA-3-112128016-112128228.45.0	GCSAM	ENST00000470085.5	49.01960784	50.98039216	62.74509804	37.25490196	5.258964143	0.133333333	0	0			
